statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;2,7;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;112,1;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;103,5;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;4,7;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;7,1;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;114,6;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;105,9;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;4,3;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;6,8;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;104,9;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;97,9;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;2,3;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;4,6;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;111,3;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;99,7;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;-0,3;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;8,3;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;99,6;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;96,0;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;-3,8;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;3,2;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;102,8;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;97,6;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;1,4;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;6,0;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;100,5;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;94,0;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;-0,7;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;5,4;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;105,4;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;99,7;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;0,6;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;6,8;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;103,8;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;97,7;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;127,3;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;123,4;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;1,4;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;3,7;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;108,8;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;99,3;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;2,1;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;109,4;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;98,6;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;1,8;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;4,4;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;113,8;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;104,1;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;3,0;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;5,1;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;117,8;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;106,6;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;3,0;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;5,1;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;106,4;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT10;Oktober;DINSG;Deutschland insgesamt;DG;Deutschland;97,5;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;1,5;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;3,6;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;118,7;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;107,5;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;0,4;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;4,2;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;109,0;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2023;MONAT;Monate;MONAT12;Dezember;DINSG;Deutschland insgesamt;DG;Deutschland;102,3;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
