statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2016-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHKOMM01;Kommunaler Bereich;1464,4;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2017-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;VSISOZIAL01;Sozialversicherung;370,1;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2017-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHLAND01;Landesbereich;2388,9;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2021-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHLAND01;Landesbereich;2541,5;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2019-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHLAND01;Landesbereich;2460,5;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2023-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;;Insgesamt;5270,0;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2019-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;VSISOZIAL01;Sozialversicherung;366,0;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2016-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHBUND01;Bundesbereich;489,5;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2021-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;VSISOZIAL01;Sozialversicherung;375,1;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2023-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHBUND01;Bundesbereich;524,7;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2017-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;;Insgesamt;4739,9;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2021-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHKOMM01;Kommunaler Bereich;1657,6;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2021-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHBUND01;Bundesbereich;521,4;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2015-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHLAND01;Landesbereich;2346,9;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2019-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;;Insgesamt;4884,8;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2015-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;VSISOZIAL01;Sozialversicherung;369,6;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2018-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHKOMM01;Kommunaler Bereich;1518,6;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2020-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;;Insgesamt;4968,0;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2023-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHKOMM01;Kommunaler Bereich;1738,7;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2015-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;;Insgesamt;4645,5;1000;BES003;Beschäftigte im öffentlichen Dienst
